0.375
0.5
0.5
0.125
0.5
0.1
-0.5
0.5
0.4
0.0
0.375
-0.5
0.85
-0.5
0.0
0.25
0.25
0.5
0.8
0.7
1.0
1.0
0.1125
0.1125
0.0
0.8
1.0
0.8
1.0
1.0
0.8
0.8
0.1125
0.8
0.65
0.142857142857
0.8
1.0
0.8
0.8
0.8
1.0
0.8
0.8
0.8
0.8
0.3625
0.8
0.575
0.75
1.0
0.1125
0.045
0.825
0.8
0.65
1.0
0.8
0.483333333333
0.8
1.0
0.8
0.8
0.1125
1.0
0.8
1.0
0.8
0.8
0.7125
0.65
0.8
0.416666666667
0.1125
0.025
0.8
1.0
0.045
1.0
0.8
1.0
0.204166666667
0.8
0.9
1.0
0.566666666667
0.8
1.0
0.85
0.8
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.8
0.8
0.8
0.8
0.7
0.8
0.8
0.8
1.0
0.8
0.045
0.8
0.2
0.8
0.8
1.0
1.0
1.0
0.375
1.0
0.8
0.8
0.8
1.0
0.8
0.1125
0.8
0.05
0.8
1.0
0.8
1.0
0.8
0.8
1.0
0.65
1.0
0.8
0.6625
1.0
0.433333333333
1.0
0.8
1.0
1.0
1.0
0.8
0.575
0.9
0.8
1.0
1.0
0.8
0.375
1.0
1.0
0.8
1.0
1.0
0.1125
1.0
1.0
0.75
0.8
0.025
0.433333333333
0.8
1.0
0.65
0.8
1.0
0.8
0.8
0.375
0.8
0.8
0.8
0.75
1.0
0.433333333333
0.8
0.8
0.8
0.8
0.8
0.8
1.0
0.233333333333
0.8
1.0
0.433333333333
1.0
1.0
0.0
0.75
0.291666666667
0.8
0.8
0.75
0.8
0.8
0.5953125
0.8
0.8
0.6
1.0
1.0
0.1125
1.0
0.8
0.8
0.133333333333
1.0
0.8
0.2
0.5
0.433333333333
0.8
1.0
1.0
0.8
0.5
0.8
1.0
0.5
0.2
0.8
0.1125
0.8
-0.06875
1.0
1.0
0.8
0.8
0.1125
0.6
0.045
0.8
0.8
1.0
0.85
0.8
0.625
0.625
1.0
0.75
0.045
0.8
0.1125
0.8
0.8
0.8
1.0
1.0
0.1125
0.7
1.0
0.35
0.8
0.8
0.75
0.8
0.525
0.8
0.766666666667
0.1125
0.6
1.0
0.266666666667
0.6
1.0
0.8
0.375
0.8
0.7
0.0
0.8
0.8
0.1125
1.0
0.8
0.4
0.8
0.1125
0.775
1.0
1.0
0.1125
1.0
0.65
1.0
1.0
0.1125
0.8
1.0
0.8
0.8
0.8
1.0
0.8
1.0
0.1125
0.8
0.65
0.8
0.8
0.5
1.0
0.1125
1.0
0.7
0.8
0.475
0.1125
0.8
1.0
0.775
0.8
0.8
0.8
0.8
0.486111111111
0.8
0.8
0.8
1.0
1.0
0.483333333333
0.1125
1.0
0.25
0.8
0.8
0.8
0.84375
0.7
0.625
0.5
0.8
1.0
0.1125
1.0
0.8
1.0
0.8
0.1125
1.0
0.025
0.8
0.8
0.1125
0.8
0.4125
0.0
0.8
1.0
1.0
1.0
0.25
0.8
0.8
1.0
1.0
